what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20130327-2119,"org.eclipse.equinox.p2.metadata.repository",1380077592018
started,bundle,org.eclipse.equinox.p2.operations,2.3.0.v20130603-1809,"org.eclipse.equinox.p2.operations",1380077592019
started,bundle,org.eclipse.equinox.p2.publisher,1.3.0.v20130509-0110,"org.eclipse.equinox.p2.publisher",1380077592020
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20130419-1850,"org.eclipse.equinox.p2.reconciler.dropins",1380077592020
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20130412-2032,"org.eclipse.equinox.p2.repository",1380077592021
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.200.v20130327-2119,"org.eclipse.equinox.p2.touchpoint.eclipse",1380077592021
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20130603-2142,"org.eclipse.equinox.p2.ui.sdk.scheduler",1380077592022
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20130327-2119,"org.eclipse.equinox.p2.updatechecker",1380077592022
started,bundle,org.eclipse.equinox.preferences,3.5.100.v20130422-1538,"org.eclipse.equinox.preferences",1380077592022
started,bundle,org.eclipse.equinox.registry,3.5.300.v20130327-1442,"org.eclipse.equinox.registry",1380077592022
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1380077592022
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1380077592024
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1380077592024
started,bundle,org.eclipse.jdt.core,3.9.0.v20130604-1421,"org.eclipse.jdt.core",1380077592024
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1380077592024
started,bundle,org.eclipse.jdt.launching,3.7.0.v20130515-1451,"org.eclipse.jdt.launching",1380077592024
started,bundle,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui",1380077592024
started,bundle,org.eclipse.jface,3.9.0.v20130521-1714,"org.eclipse.jface",1380077592025
started,bundle,org.eclipse.jsch.core,1.1.400.v20111202-1616,"org.eclipse.jsch.core",1380077592025
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20130605-1748,"org.eclipse.ltk.core.refactoring",1380077592025
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring",1380077592025
started,bundle,org.eclipse.pde.launching,3.6.100.v20130507-2111,"org.eclipse.pde.launching",1380077592025
started,bundle,org.eclipse.pde.ui,3.8.0.v20130515-1659,"org.eclipse.pde.ui",1380077592025
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1380077592028
started,bundle,org.eclipse.team.cvs.core,3.3.500.v20130515-2011,"org.eclipse.team.cvs.core",1380077592028
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1380077592028
started,bundle,org.eclipse.team.ui,3.7.0.v20130514-1224,"org.eclipse.team.ui",1380077592028
started,bundle,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui",1380077592028
started,bundle,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console",1380077592029
started,bundle,org.eclipse.ui.editors,3.8.100.v20130513-1637,"org.eclipse.ui.editors",1380077592029
started,bundle,org.eclipse.ui.forms,3.6.0.v20130517-0139,"org.eclipse.ui.forms",1380077592029
started,bundle,org.eclipse.ui.ide,3.9.0.v20130517-0139,"org.eclipse.ui.ide",1380077592029
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1380077592029
started,bundle,org.eclipse.ui.trace,1.0.100.v20130508-1926,"org.eclipse.ui.trace",1380077592029
started,bundle,org.eclipse.ui.views,3.6.100.v20130326-1250,"org.eclipse.ui.views",1380077592030
started,bundle,org.eclipse.ui.views.log,1.0.400.v20130515-2009,"org.eclipse.ui.views.log",1380077592030
started,bundle,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"org.eclipse.ui.workbench",1380077592030
started,bundle,org.eclipse.ui.workbench.texteditor,3.8.100.v20130514-1533,"org.eclipse.ui.workbench.texteditor",1380077592030
started,bundle,org.eclipse.update.configurator,3.3.200.v20130326-1319,"org.eclipse.update.configurator",1380077592030
started,bundle,net.sourceforge.vrapper.eclipse,0.34.1,"net.sourceforge.vrapper.eclipse",1380077592031
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1380077592031
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1380077592031
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1380077592032
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1380077592032
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1380077592032
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1380077592032
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1380077592033
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1380077592033
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1380077592033
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1380077592034
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1380077592034
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1380077592034
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1380077592034
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1380077592034
started,bundle,org.eclipse.dltk.core,5.0.0.201306060709,"org.eclipse.dltk.core",1380077592034
started,bundle,org.eclipse.dltk.launching,5.0.0.201306060709,"org.eclipse.dltk.launching",1380077592034
started,bundle,org.eclipse.dltk.ui,5.0.0.201306060709,"org.eclipse.dltk.ui",1380077592034
started,bundle,org.eclipse.dltk.validators.core,5.0.0.201306060709,"org.eclipse.dltk.validators.core",1380077592034
started,bundle,org.eclipse.php.core,3.2.0.201309091913,"org.eclipse.php.core",1380077592034
os,sysinfo,,,"win32",1380077592039
arch,sysinfo,,,"x86_64",1380077592039
ws,sysinfo,,,"win32",1380077592039
locale,sysinfo,,,"en_US",1380077592039
processors,sysinfo,,,"4",1380077592039
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1380077592039
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1380077592039
java.specification.name,sysinfo,,,"Java Platform API Specification",1380077592039
java.specification.vendor,sysinfo,,,"Oracle Corporation",1380077592039
java.specification.version,sysinfo,,,"1.7",1380077592039
java.vendor,sysinfo,,,"Oracle Corporation",1380077592039
java.version,sysinfo,,,"1.7.0_21",1380077592039
java.vm.info,sysinfo,,,"mixed mode",1380077592039
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1380077592039
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1380077592039
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1380077592039
java.vm.specification.version,sysinfo,,,"1.7",1380077592039
java.vm.vendor,sysinfo,,,"Oracle Corporation",1380077592039
java.vm.version,sysinfo,,,"23.21-b01",1380077592039
started,bundle,org.eclipse.dltk.core.index.sql,5.0.0.201306060709,"org.eclipse.dltk.core.index.sql",1380077593689
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1380077593827
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1380077593836
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1380077593964
started,bundle,org.eclipse.dltk.validators.externalchecker,5.0.0.201306060709,"org.eclipse.dltk.validators.externalchecker",1380077593964
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1380077593985
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1380077593985
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1380077593991
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1380077593991
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1380077594014
started,bundle,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.ui",1380077594048
error,log,,,"Plug-in org.eclipse.php.ui was unable to load class org.eclipse.wst.html.core.internal.validation.HTMLValidator.",1380077594054
error,log,,,"IWAE0100E Extension configuration error. An internal error has happened, the validator org.eclipse.php.ui has incorrectly configured the validation extension point.",1380077594058
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1380077594063
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1380077594073
started,bundle,org.eclipse.dltk.core.index.sql.h2,5.0.0.201306060709,"org.eclipse.dltk.core.index.sql.h2",1380077595012
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077595173
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077598730
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1380077600319
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1380077600771
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1380077600772
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1380077601104
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1380077601156
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1380077601428
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1380077601432
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1380077601440
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1380077601442
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1380077601447
started,bundle,org.eclipse.dltk.core.manipulation,5.0.0.201306060709,"org.eclipse.dltk.core.manipulation",1380077601491
started,bundle,org.eclipse.jgit,3.0.0.201306101825-r,"org.eclipse.jgit",1380077601503
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1380077601550
started,bundle,org.eclipse.egit.core,3.0.0.201306101825-r,"org.eclipse.egit.core",1380077601556
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1380077601556
started,bundle,org.eclipse.egit.ui,3.0.0.201306101825-r,"org.eclipse.egit.ui",1380077601651
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1380077601704
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1380077601705
error,log,,,"Plug-in org.eclipse.php.ui was unable to load class org.eclipse.php.internal.ui.editor.highlighters.ConstantHighlighting.",1380077601819
opened,view,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.ui.explorer",1380077601858
activated,view,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.ui.explorer",1380077602314
started,bundle,org.eclipse.ui.navigator,3.5.300.v20130517-0139,"org.eclipse.ui.navigator",1380077602343
activated,perspective,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.perspective",1380077602384
executed,command,org.eclipse.ui,3.105.0.v20130522-1122,"org.eclipse.ui.perspectives.showPerspective",1380077602456
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20130503-1750,"org.eclipse.equinox.p2.ui.sdk",1380077615615
started,bundle,org.eclipse.equinox.p2.ui,2.3.0.v20130528-2154,"org.eclipse.equinox.p2.ui",1380077615655
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.0.v20130516-1858,"org.eclipse.equinox.p2.transport.ecf",1380077615723
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20130604-1622,"org.eclipse.ecf.filetransfer",1380077615732
started,bundle,org.eclipse.ecf.identity,3.2.0.v20130604-1622,"org.eclipse.ecf.identity",1380077615787
started,bundle,org.eclipse.ecf,3.2.0.v20130604-1622,"org.eclipse.ecf",1380077615826
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.0.300.v20130604-1622,"org.eclipse.ecf.provider.filetransfer.httpclient4",1380077615868
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1380077615882
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20130604-1622,"org.eclipse.ecf.provider.filetransfer",1380077615889
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077616458
error,log,,,"Operation details",1380077718782
error,log,,,"Operation details",1380077718803
error,log,,,"Operation details",1380077718961
error,log,,,"Operation details",1380077718967
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.100.v20130327-2119,"org.eclipse.equinox.frameworkadmin",1380077749823
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20130327-2119,"org.eclipse.equinox.simpleconfigurator.manipulator",1380077749860
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077773405
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20130503-1750,"org.eclipse.equinox.p2.ui.sdk.install",1380077773449
activated,view,org.eclipse.ui.ide,3.9.0.v20130517-0139,"org.eclipse.ui.views.ProblemView",1380077773843
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077774051
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077780033
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077782390
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.500.v20130327-2119,"org.eclipse.equinox.frameworkadmin.equinox",1380077886592
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077893680
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077898187
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077898223
deactivated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077899653
activated,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077899813
closed,view,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.PackageExplorer",1380077899963
closed,view,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.ui.explorer",1380077900043
closed,view,org.eclipse.ui.views,3.6.100.v20130326-1250,"org.eclipse.ui.views.ContentOutline",1380077900112
closed,view,org.eclipse.ui.ide,3.9.0.v20130517-0139,"org.eclipse.ui.views.ProblemView",1380077900142
closed,workbench,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"",1380077900437
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.400.v20130508-1748,"org.eclipse.pde.api.tools.ui",1380077901511
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20130507-2057,"org.eclipse.pde.ds.ui",1380077901516
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20130402-1757,"org.eclipse.pde.runtime",1380077901516
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20130508-1926,"org.eclipse.pde.ua.ui",1380077901516
stopped,bundle,org.eclipse.pde.ui.templates,3.4.600.v20130507-2057,"org.eclipse.pde.ui.templates",1380077901517
stopped,bundle,org.eclipse.pde.ui,3.8.0.v20130515-1659,"org.eclipse.pde.ui",1380077901517
stopped,bundle,org.eclipse.ant.ui,3.5.400.v20130514-1341,"org.eclipse.ant.ui",1380077901517
stopped,bundle,org.eclipse.ant.launching,1.0.300.v20130514-1341,"org.eclipse.ant.launching",1380077901517
stopped,bundle,org.eclipse.compare.win32,1.0.200.v20130514-1224,"org.eclipse.compare.win32",1380077901517
stopped,bundle,org.eclipse.egit.ui,3.0.0.201306101825-r,"org.eclipse.egit.ui",1380077901520
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20130503-1750,"org.eclipse.equinox.p2.ui.sdk",1380077901522
stopped,bundle,org.eclipse.jdt.junit,3.7.200.v20130514-0733,"org.eclipse.jdt.junit",1380077901522
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20120516-0617,"org.eclipse.jdt.apt.ui",1380077901522
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1380077901522
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.200.v20130514-0841,"org.eclipse.jdt.debug.ui",1380077901522
stopped,bundle,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui",1380077901549
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1380077901552
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1380077901552
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1380077901552
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1380077901553
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1380077901553
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1380077901553
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1380077901553
stopped,bundle,org.eclipse.php.server.ui,3.2.0.201309091913,"org.eclipse.php.server.ui",1380077901553
stopped,bundle,org.eclipse.php.debug.ui,3.2.0.201309091913,"org.eclipse.php.debug.ui",1380077901553
stopped,bundle,org.eclipse.php.debug.core,3.2.0.201309091913,"org.eclipse.php.debug.core",1380077901554
stopped,bundle,org.eclipse.php.formatter.core.tests,3.2.0.201309091913,"org.eclipse.php.formatter.core.tests",1380077901554
stopped,bundle,org.eclipse.php.formatter.ui,3.2.0.201309091913,"org.eclipse.php.formatter.ui",1380077901554
stopped,bundle,org.eclipse.php.formatter.core,3.2.0.201309091913,"org.eclipse.php.formatter.core",1380077901555
stopped,bundle,org.eclipse.php.ui.tests,3.2.0.201309091913,"org.eclipse.php.ui.tests",1380077901555
stopped,bundle,org.eclipse.php.ui,3.2.0.201309091913,"org.eclipse.php.ui",1380077901556
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1380077901556
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1380077901558
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1380077901558
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1380077901558
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1380077901559
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1380077901559
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1380077901559
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1380077901559
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1380077901559
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1380077901560
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1380077901560
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1380077901560
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1380077901604
stopped,bundle,org.eclipse.php.core.performance.tests,3.2.0.201309091913,"org.eclipse.php.core.performance.tests",1380077901604
stopped,bundle,org.eclipse.php.core.tests,3.2.0.201309091913,"org.eclipse.php.core.tests",1380077901605
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1380077901606
stopped,bundle,org.eclipse.dltk.testing,5.0.0.201306060709,"org.eclipse.dltk.testing",1380077901609
stopped,bundle,org.eclipse.dltk.debug.ui,5.0.0.201306060709,"org.eclipse.dltk.debug.ui",1380077901609
stopped,bundle,org.eclipse.dltk.formatter,5.0.0.201306060709,"org.eclipse.dltk.formatter",1380077901609
stopped,bundle,org.eclipse.dltk.validators.externalchecker,5.0.0.201306060709,"org.eclipse.dltk.validators.externalchecker",1380077901609
stopped,bundle,org.eclipse.dltk.validators.ui,5.0.0.201306060709,"org.eclipse.dltk.validators.ui",1380077901609
stopped,bundle,org.eclipse.dltk.ui,5.0.0.201306060709,"org.eclipse.dltk.ui",1380077901618
stopped,bundle,org.eclipse.search,3.9.0.v20130312-1625,"org.eclipse.search",1380077901619
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1380077901619
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.500.v20130516-1049,"org.eclipse.ui.navigator.resources",1380077901619
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring",1380077901619
stopped,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1380077901620
stopped,bundle,org.eclipse.team.ui,3.7.0.v20130514-1224,"org.eclipse.team.ui",1380077901620
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1380077901620
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1380077901620
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1380077901621
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1380077901621
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1380077901621
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1380077901621
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1380077901622
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1380077901622
stopped,bundle,org.eclipse.compare,3.5.400.v20130514-1224,"org.eclipse.compare",1380077901622
stopped,bundle,org.eclipse.egit.core,3.0.0.201306101825-r,"org.eclipse.egit.core",1380077901625
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20120516-0617,"org.eclipse.jdt.apt.pluggable.core",1380077901625
stopped,bundle,org.eclipse.jdt.apt.core,3.3.500.v20120516-0617,"org.eclipse.jdt.apt.core",1380077901625
stopped,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1380077901625
